,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass
13333,O=C(O)CC1CCCC1=O,O=C(O)CC1CCCC1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13334,O=C(O)CC1CCC(=O)C1,O=C(O)CC1CCC(=O)C1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13335,O=C1CCC(C(=O)O)CC1,O=C1CCC(C(=O)O)CC1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13336,CCC(C(=O)O)=C(C)C(=O)O,CCC(C(=O)O)=C(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13337,O=C(O)[C@H]1CCC[C@H]1C(=O)O,O=C(O)[C@H]1CCC[C@H]1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13338,O=C(O)[C@@H]1CCC[C@H]1C(=O)O,O=C(O)[C@@H]1CCC[C@H]1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13339,CC1(C(=O)O)CC1(C)C(=O)O,CC1(C(=O)O)CC1(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13340,CC1(C)[C@H](C(=O)O)[C@@H]1C(=O)O,CC1(C)[C@H](C(=O)O)[C@@H]1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13341,O=C(O)CCC1CCOC1=O,O=C(O)CCC1CCOC1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13342,CCCC/C=C\C(=O)O,CCCC/C=C\C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13343,CCCC/C=C/C(=O)O,CCCC/C=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13344,O=C(O)C1(O)CCCCC1,O=C(O)C1(O)CCCCC1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13345,O=C(O)C1CCCCC1O,O=C(O)C1CCCCC1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13346,O=C(O)[C@H]1CC[C@H](O)CC1,O=C(O)[C@H]1CC[C@H](O)CC1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13347,CCOC(=O)C(CC)C(=O)O,CCOC(=O)C(CC)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13348,O=C(O)CCCCCC(=O)O,O=C(O)CCCCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13349,CC(C)(CC(=O)O)CC(=O)O,CC(C)(CC(=O)O)CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13350,CC(C)(C)C(C(=O)O)C(=O)O,CC(C)(C)C(C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13351,CCC(CC)(C(=O)O)C(=O)O,CCC(CC)(C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13352,CCOC(=O)C(C)(C)C(=O)O,CCOC(=O)C(C)(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13353,O=C(O)C1CC(O)C(O)C(O)C1,O=C(O)C1CC(O)C(O)C(O)C1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13354,CC(OC(C)(C)C(=O)O)C(=O)O,CC(OC(C)(C)C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13355,CCCC(C)(C)C(=O)O,CCCC(C)(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13356,O=C(O)c1c(F)c(F)c(O)c(F)c1F,O=C(O)c1c(F)c(F)c(O)c(F)c1F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13357,O=c1c(Br)cc(Br)cc(Br)c1O,O=c1c(Br)cc(Br)cc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13358,O=Cc1cc(Cl)c(O)c(Cl)c1,O=Cc1cc(Cl)c(O)c(Cl)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13359,O=C(O)c1cccc(Cl)c1Cl,O=C(O)c1cccc(Cl)c1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13360,O=C(O)c1ccc(Cl)cc1Cl,O=C(O)c1ccc(Cl)cc1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13361,O=C(O)c1cc(Cl)ccc1Cl,O=C(O)c1cc(Cl)ccc1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13362,O=C(O)c1ccc(Cl)c(Cl)c1,O=C(O)c1ccc(Cl)c(Cl)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13363,O=C(O)c1cc(Cl)cc(Cl)c1,O=C(O)c1cc(Cl)cc(Cl)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13364,O=c1ccc(Br)cc(Br)c1O,O=c1ccc(Br)cc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13365,O=c1c(Br)cccc(Br)c1O,O=c1c(Br)cccc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13366,N#Cc1cc([N+](=O)[O-])ccc1O,N#Cc1cc([N+](=O)[O-])ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13367,N#Cc1c(O)cccc1[N+](=O)[O-],N#Cc1c(O)cccc1[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13368,O=Cc1nc2c(=O)nc[nH]c2[nH]c1=O,O=Cc1nc2c(=O)nc[nH]c2[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13369,O=C(O)c1cc(Cl)cc(Cl)c1O,O=C(O)c1cc(Cl)cc(Cl)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13370,O=C(O)c1cc(Br)cc(Br)c1O,O=C(O)c1cc(Br)cc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13371,O=[N+]([O-])c1cc([N+](=O)[O-])c2cn[nH]c2c1O,O=[N+]([O-])c1cc([N+](=O)[O-])c2cn[nH]c2c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13372,O=C(O)c1nc2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,O=C(O)c1nc2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13373,O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13374,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13375,N#Cc1ccccc1O,N#Cc1ccccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13376,O=Cc1ccc(O)cc1Cl,O=Cc1ccc(O)cc1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13377,O=Cc1cccc(Cl)c1O,O=Cc1cccc(Cl)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13378,O=C(O)c1ccccc1Cl,O=C(O)c1ccccc1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13379,O=C(O)c1cccc(Cl)c1,O=C(O)c1cccc(Cl)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13380,O=C(O)c1ccc(Cl)cc1,O=C(O)c1ccc(Cl)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13381,O=c1ccc(Cl)ccc1O,O=c1ccc(Cl)ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13382,O=C(O)c1cccc(Br)c1,O=C(O)c1cccc(Br)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13383,O=C(O)c1ccc(Br)cc1,O=C(O)c1ccc(Br)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13384,O=c1ccccc(Br)c1O,O=c1ccccc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13385,O=c1cccc(Br)cc1O,O=c1cccc(Br)cc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13386,O=c1ccc(Br)ccc1O,O=c1ccc(Br)ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13387,O=C(O)c1ccc(I)cc1,O=C(O)c1ccc(I)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13388,O=C(O)c1cccc(F)c1,O=C(O)c1cccc(F)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13389,O=C(O)c1ccc(F)cc1,O=C(O)c1ccc(F)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13390,O=C(O)c1c(O)cccc1Cl,O=C(O)c1c(O)cccc1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13391,O=C(O)c1cc(Cl)ccc1O,O=C(O)c1cc(Cl)ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13392,O=C(OO)c1ccccc1Cl,O=C(OO)c1ccccc1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13393,O=C(O)c1cccc(Br)c1O,O=C(O)c1cccc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13394,O=C(O)c1cc(Br)ccc1O,O=C(O)c1cc(Br)ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13395,O=C(O)c1ccc(Br)cc1O,O=C(O)c1ccc(Br)cc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13396,O=C(O)c1cccc(I)c1O,O=C(O)c1cccc(I)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13397,O=C(O)c1ccc(I)cc1O,O=C(O)c1ccc(I)cc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13398,O=C(O)c1cc(I)ccc1O,O=C(O)c1cc(I)ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13399,O=Cc1cccc([N+](=O)[O-])c1O,O=Cc1cccc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13400,O=Cc1cc([N+](=O)[O-])ccc1O,O=Cc1cc([N+](=O)[O-])ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13401,O=Cc1ccc([N+](=O)[O-])c(O)c1,O=Cc1ccc([N+](=O)[O-])c(O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13402,O=C(O)c1ccccc1[N+](=O)[O-],O=C(O)c1ccccc1[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13403,O=C(O)c1cccc([N+](=O)[O-])c1,O=C(O)c1cccc([N+](=O)[O-])c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13404,O=C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)c1ccc([N+](=O)[O-])cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13405,O=c1ccc([N+](=O)[O-])ccc1O,O=c1ccc([N+](=O)[O-])ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13406,O=C(O)c1cccnc1C(=O)O,O=C(O)c1cccnc1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13407,O=C(O)c1ccncc1C(=O)O,O=C(O)c1ccncc1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13408,O=C(O)c1cccc([N+](=O)[O-])c1O,O=C(O)c1cccc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13409,O=C(O)c1ccc([N+](=O)[O-])cc1O,O=C(O)c1ccc([N+](=O)[O-])cc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13410,O=C(O)c1cc([N+](=O)[O-])ccc1O,O=C(O)c1cc([N+](=O)[O-])ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13411,O=C(O)c1c(O)cccc1[N+](=O)[O-],O=C(O)c1c(O)cccc1[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13412,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13413,O=c1[nH]c2ccccc2s1,O=c1[nH]c2ccccc2s1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13414,Cc1nc2cnc[nH]c-2nc1=O,Cc1nc2cnc[nH]c-2nc1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13415,O=c1cccccc1S,O=c1cccccc1S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13416,Cc1[nH]c(=O)[nH]c2nc(=O)cnc1-2,Cc1[nH]c(=O)[nH]c2nc(=O)cnc1-2,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13417,Cn1cnc2ncc(=O)[nH]c2c1=O,Cn1cnc2ncc(=O)[nH]c2c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13418,Cn1cnc2[nH]c(=O)cnc2c1=O,Cn1cnc2[nH]c(=O)cnc2c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13419,Cc1nc2c(=O)[nH]cnc2[nH]c1=O,Cc1nc2c(=O)[nH]cnc2[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13420,O=C(O)c1cccc(S)c1,O=C(O)c1cccc(S)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13421,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)cnc21,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)cnc21,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13422,Cn1c(=O)[nH]c(=O)c2ncc(=O)[nH]c21,Cn1c(=O)[nH]c(=O)c2ncc(=O)[nH]c21,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13423,Cn1c(=O)[nH]c2[nH]c(=O)cnc2c1=O,Cn1c(=O)[nH]c2[nH]c(=O)cnc2c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13424,Cc1nc2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,Cc1nc2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13425,Nc1cc(C(=O)O)cc([N+](=O)[O-])c1,Nc1cc(C(=O)O)cc([N+](=O)[O-])c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13426,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c21,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c21,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13427,Cn1c(=O)[nH]c2[nH]c(=O)c(=O)[nH]c2c1=O,Cn1c(=O)[nH]c2[nH]c(=O)c(=O)[nH]c2c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13428,Cn1c(=O)c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,Cn1c(=O)c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13429,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13430,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13431,S=c1nn[nH]n1-c1ccccc1,S=c1nn[nH]n1-c1ccccc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13432,Cn1c(N)nc(=O)c2nccnc21,Cn1c(N)nc(=O)c2nccnc21,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13433,Cn1c(N)nc2nccnc2c1=O,Cn1c(N)nc2nccnc2c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13434,COc1ccc(O)c(N=O)c1,COc1ccc(O)c(N=O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13435,O=C(O)c1cccc(CO)n1,O=C(O)c1cccc(CO)n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13436,NNC(=O)c1ccccc1[N+](=O)[O-],NNC(=O)c1ccccc1[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13437,NNC(=O)c1cccc([N+](=O)[O-])c1,NNC(=O)c1cccc([N+](=O)[O-])c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13438,NNC(=O)c1ccc([N+](=O)[O-])cc1,NNC(=O)c1ccc([N+](=O)[O-])cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13439,COc1cc([N+](=O)[O-])ccc1O,COc1cc([N+](=O)[O-])ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13440,COc1cccc([N+](=O)[O-])c1O,COc1cccc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13441,COc1cc(O)ccc1[N+](=O)[O-],COc1cc(O)ccc1[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13442,COc1ccc([N+](=O)[O-])c(O)c1,COc1ccc([N+](=O)[O-])c(O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13443,NNC(=O)c1ccccc1,NNC(=O)c1ccccc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13444,COc1cccc(S)c1,COc1cccc(S)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13445,COc1ccc(S)cc1,COc1ccc(S)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13446,Cn1c(=O)[nH]c2c(ncn2C)c1=O,Cn1c(=O)[nH]c2c(ncn2C)c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13447,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1C,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1C,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13448,CCn1cnc2c(=O)[nH]c(=O)[nH]c21,CCn1cnc2c(=O)[nH]c(=O)[nH]c21,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13449,Cc1ccc(S(=O)O)cc1,Cc1ccc(S(=O)O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13450,CCc1ccc(C(=O)O)s1,CCc1ccc(C(=O)O)s1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13451,C=CCc1c(O)[nH]c(=O)[nH]c1=O,C=CCc1c(O)[nH]c(=O)[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13452,CNC(=O)c1nc(C=O)c(N)[nH]c1=O,CNC(=O)c1nc(C=O)c(N)[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13453,O=c1[nH]c(=O)c2ncn(CCO)c2[nH]1,O=c1[nH]c(=O)c2ncn(CCO)c2[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13454,COc1ccc(S(=O)O)cc1,COc1ccc(S(=O)O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13455,Cc1cc(C)n(CC(=O)O)n1,Cc1cc(C)n(CC(=O)O)n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13456,O=C(O)CCC(CCC(=O)O)([N+](=O)[O-])[N+](=O)[O-],O=C(O)CCC(CCC(=O)O)([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13457,CNc1nc(=O)n(C)cc1C,CNc1nc(=O)n(C)cc1C,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13458,CN(C)c1ccn(C)c(=O)n1,CN(C)c1ccn(C)c(=O)n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13459,O=C(O)[C@H]1CC[C@H](Cl)CC1,O=C(O)[C@H]1CC[C@H](Cl)CC1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13460,O=C(O)CCN(CC(=O)O)CC(=O)O,O=C(O)CCN(CC(=O)O)CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13461,CC(C(=O)O)N(CC(=O)O)CC(=O)O,CC(C(=O)O)N(CC(=O)O)CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13462,O=C(O)CCC(CCC(=O)O)[N+](=O)[O-],O=C(O)CCC(CCC(=O)O)[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13463,O=C(O)CN(CC(=O)O)C(CO)C(=O)O,O=C(O)CN(CC(=O)O)C(CO)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13464,CC1(CCCCC(=O)O)N=N1,CC1(CCCCC(=O)O)N=N1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13465,C=CCCCSCC(=O)O,C=CCCCSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13466,CC(SC(C)(C)C(=O)O)C(=O)O,CC(SC(C)(C)C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13467,CCOC(=O)CSC(C)C(=O)O,CCOC(=O)CSC(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13468,CCOC(=O)C(C)SCC(=O)O,CCOC(=O)C(C)SCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13469,O=C(O)CCSCSCCC(=O)O,O=C(O)CCSCSCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13470,S=C(S)NC1CCCCC1,S=C(S)NC1CCCCC1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13471,CCCCCSCC(=O)O,CCCCCSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13472,NCCCCCCC(=O)O,NCCCCCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13473,CCCN(CCC)C(=S)S,CCCN(CCC)C(=S)S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13474,CCCCCCNC(=S)S,CCCCCCNC(=S)S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13475,N#Cc1cc(Cl)c(O)c(Cl)c1,N#Cc1cc(Cl)c(O)c(Cl)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13476,N#Cc1c(O)cccc1Cl,N#Cc1c(O)cccc1Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13477,N#Cc1cc(Cl)ccc1O,N#Cc1cc(Cl)ccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13478,O=Cc1cc(Cl)cc([N+](=O)[O-])c1O,O=Cc1cc(Cl)cc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13479,O=Cc1cc([N+](=O)[O-])cc(Br)c1O,O=Cc1cc([N+](=O)[O-])cc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13480,O=Cc1cc(Br)cc([N+](=O)[O-])c1O,O=Cc1cc(Br)cc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13481,S=c1[nH]c2ccccc2o1,S=c1[nH]c2ccccc2o1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13482,Cc1c(Cl)cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],Cc1c(Cl)cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13483,O=Nc1c(O)cc(S(=O)(=O)O)c2cn[nH]c12,O=Nc1c(O)cc(S(=O)(=O)O)c2cn[nH]c12,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13484,O=Nc1cc(S(=O)(=O)O)c2cn[nH]c2c1O,O=Nc1cc(S(=O)(=O)O)c2cn[nH]c2c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13485,NNC(=O)c1cccc(Cl)c1,NNC(=O)c1cccc(Cl)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13486,NNC(=O)c1ccc(Cl)cc1,NNC(=O)c1ccc(Cl)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13487,NS(=O)(=O)c1cccc(C(=O)O)c1,NS(=O)(=O)c1cccc(C(=O)O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13488,NS(=O)(=O)c1ccc(C(=O)O)cc1,NS(=O)(=O)c1ccc(C(=O)O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13489,O=[PH](O)Cc1ccc(Cl)cc1,O=[PH](O)Cc1ccc(Cl)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13490,CCOC(=O)c1c[nH]c(=S)[nH]c1=O,CCOC(=O)c1c[nH]c(=S)[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13491,CCSc1nc(=O)c(C(=O)O)c[nH]1,CCSc1nc(=O)c(C(=O)O)c[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13492,O=S(=O)(O)CCc1ccccn1,O=S(=O)(O)CCc1ccccn1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13493,Cc1cccc(C(O)S(=O)(=O)O)n1,Cc1cccc(C(O)S(=O)(=O)O)n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13494,O=Cc1cccc(C(=O)O)c1,O=Cc1cccc(C(=O)O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13495,O=Cc1ccc(C(=O)O)cc1,O=Cc1ccc(C(=O)O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13496,O=C(O)c1cccccc1=O,O=C(O)c1cccccc1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13497,O=C(O)c1ccccc1C(=O)O,O=C(O)c1ccccc1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13498,O=C(O)c1cccc(C(=O)O)c1,O=C(O)c1cccc(C(=O)O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13499,O=C(O)c1ccc(C(=O)O)cc1,O=C(O)c1ccc(C(=O)O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13500,O=C(O)c1ccccc(O)c1=O,O=C(O)c1ccccc(O)c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13501,O=C(O)c1ccc(O)c(=O)cc1,O=C(O)c1ccc(O)c(=O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13502,O=C(O)c1cccc(O)c(=O)c1,O=C(O)c1cccc(O)c(=O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13503,Cc1ccccc1C(=O)O,Cc1ccccc1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13504,Cc1cccc(C(=O)O)c1,Cc1cccc(C(=O)O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13505,Cc1ccc(C(=O)O)cc1,Cc1ccc(C(=O)O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
13506,O=C(O)C(O)c1ccccc1,O=C(O)C(O)c1ccccc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
