,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass
8592,CCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCC,undefined,"alkane, waxy",flavor_db,0
8593,CCOc1ccc([N+](=O)[O-])cc1N,CCOc1ccc([N+](=O)[O-])cc1N,sweet,"Sweet, Sweetness",chemtastes_db,0
8594,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8595,CC(O)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,CC(O)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8596,CC(C)C(NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8597,CC=CC(=O)O,CC=CC(=O)O,undefined,"burnt, roasted, milky",flavor_db,0
8598,CCOC(=O)C(C)SC(C)C(=O)O,CCOC(=O)C(C)SC(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8599,N#Cc1[nH]nnc1N,N#Cc1[nH]nnc1N,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8600,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)P(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)P(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
8601,O=C(O)CCN(CCC(=O)O)[N+](=O)[O-],O=C(O)CCN(CCC(=O)O)[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8602,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)OP(=O)(O)OP(=O)(O)O,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)OP(=O)(O)OP(=O)(O)O,sweet,sweet-like,flavor_db,0
8603,CC(C)CC(NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8604,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C2O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(OC2OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C2O)C(O)C1O)C3,sweet,sweet-like,flavor_db,0
8605,CCC(C)C(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,CCC(C)C(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
8606,CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccc(O)cc2)C1OC(=O)Cc1ccc(O)cc1,CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccc(O)cc2)C1OC(=O)Cc1ccc(O)cc1,bitter,bitter,phytocompounds_db,0
8607,CCOCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,CCOCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
8608,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OCC(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OCC(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,"Sweet, Sweetness",chemtastes_db,0
8609,CCCCCCC=CC=O,CCCCCCC=CC=O,undefined,"waxy, green, fatty, paper, melon, cucumber",flavor_db,0
8610,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C3,sweet,"Sweet, Sweetness",chemtastes_db,0
8611,Nc1ncnc2c1ncn2C1OC(COP2(=O)OCCCO2)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP2(=O)OCCCO2)C(O)C1O,sweet,sweet-like,flavor_db,0
8612,Cc1ccccc1O,Cc1ccccc1O,undefined,"phenol, musty, medicinal, phenolic",flavor_db,0
8613,O=C(CCc1ccc(O)cc1)c1c(O)c(OC2OC(CO)C(O)C(O)C2O)c(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,O=C(CCc1ccc(O)cc1)c1c(O)c(OC2OC(CO)C(O)C(O)C2O)c(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,sweet,sweet-like,flavor_db,0
8614,NC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,NC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
8615,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6CC(O)C(O)C(C(=O)O)O6)C(C)(C)C5CCC43C)C2C1,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6CC(O)C(O)C(C(=O)O)O6)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
8616,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)([P+](=O)[O-])C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)([P+](=O)[O-])C1O,sweet,sweet-like,flavor_db,0
8617,CC(CCC(O)C(C)(C)OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3C(=O)CC12C,CC(CCC(O)C(C)(C)OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3C(=O)CC12C,sweet,sweet,phytocompounds_db,0
8618,Cc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OC3OC(C)C(O)C(O)C3O)c2c1=O,Cc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OC3OC(C)C(O)C(O)C3O)c2c1=O,sweet,sweet-like,flavor_db,0
8619,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)O,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
8620,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3o2)cc1O,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3o2)cc1O,sweet,sweet-like,flavor_db,0
8621,N#Cc1ccc(O)c(C=CC(=O)O)c1,N#Cc1ccc(O)c(C=CC(=O)O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8622,CCN(CC)c1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,CCN(CC)c1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,sweet,sweet-like,flavor_db,0
8623,COC1OC(C(O)O)C(O)C(O)C1O,COC1OC(C(O)O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
8624,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)C(C)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)C(C)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8625,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8626,CCCCCCCCCCCCCC(=O)CC(O)COC(C)=O,CCCCCCCCCCCCCC(=O)CC(O)COC(C)=O,bitter,"Bitter, Bitterness",chemtastes_db,0
8627,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)C(O)C1O.O.[Na+].[Na+],Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)C(O)C1O.O.[Na+].[Na+],sweet,sweet-like,flavor_db,0
8628,CO,CO,undefined,alcoholic,flavor_db,0
8629,CC1(C)C(=O)C(O)CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,CC1(C)C(=O)C(O)CC2C1=CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CC(O)C(C)(C)O)C(O)CC12C,bitter,bitter,phytocompounds_db,0
8630,CC(=O)OC1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)cc1,CC(=O)OC1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)cc1,sweet,sweet,phytocompounds_db,0
8631,CC1(OC(=O)C=Cc2ccccc2)CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,CC1(OC(=O)C=Cc2ccccc2)CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,bitter,bitter,phytocompounds_db,0
8632,CCCCCCCCOC1C(CO)OC(OC)C(O)C1O,CCCCCCCCOC1C(CO)OC(OC)C(O)C1O,sweet,sweet,flavor_db,0
8633,OCC(O)C(O)C(O)C1CO[Sb]O1,OCC(O)C(O)C(O)C1CO[Sb]O1,sweet,sweet,flavor_db,0
8634,CC(=O)C=CC12OC1(C)CCCC2(C)C,CC(=O)C=CC12OC1(C)CCCC2(C)C,sweet,"berry, powdery, fruit, sweet, woody, fruity, wood, orris, violet",flavor_db,0
8635,OCC1OC(OC2C(O)COC(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(O)COC(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
8636,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)NOS(=O)(=O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)NOS(=O)(=O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
8637,COCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)OP(=O)(O)OP(=O)(O)O,COCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)OP(=O)(O)OP(=O)(O)O,sweet,sweet-like,flavor_db,0
8638,CCCC=CC=O,CCCC=CC=O,sweet,"leafy, apple, cheesy, vegetable, fat, banana, rancid, fatty, sweet, plum, fruity, aldehydic, almond, green",flavor_db,0
8639,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1OC1OC(CO)C(O)C(O)C1O,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
8640,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CCC(N)=O,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CCC(N)=O,sweet,sweet,flavor_db,0
8641,COC(=O)C(Cc1ccc(F)cc1)NC(=O)CN,COC(=O)C(Cc1ccc(F)cc1)NC(=O)CN,sweet,sweet,flavor_db,0
8642,C=C(C)C1CC=C(COC(C)=O)CC1,C=C(C)C1CC=C(COC(C)=O)CC1,undefined,"herbal, spicy",flavor_db,0
8643,COC1OC(CO)(OC)C(O)C(O)C1O,COC1OC(CO)(OC)C(O)C(O)C1O,sweet,sweet,flavor_db,0
8644,OCCC(O)C(O)CO,OCCC(O)C(O)CO,sweet,sweet,flavor_db,0
8645,OCC1OC(OC2(CO)OC(O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2(CO)OC(O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
8646,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
8647,NOCC(=O)C(O)C(O)C(O)CO,NOCC(=O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,0
8648,[B]P(=O)(OCC1OC(n2cnc3c(N)nc(Cl)nc32)C(O)C1O)OP(=O)(O)OP(=O)(O)O,[B]P(=O)(OCC1OC(n2cnc3c(N)nc(Cl)nc32)C(O)C1O)OP(=O)(O)OP(=O)(O)O,sweet,sweet-like,flavor_db,0
8649,CCCCCCC#CC(=O)OC,CCCCCCC#CC(=O)OC,undefined,"floral, cucumber, melon, leaf, violet, green",flavor_db,0
8650,OCC1CC(O)C(CO)(OC2OC(CO)C(O)C(O)C2O)O1,OCC1CC(O)C(CO)(OC2OC(CO)C(O)C(O)C2O)O1,sweet,sweet-like,flavor_db,0
8651,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
8652,CCCCCC(O)CC(=O)OCC,CCCCCC(O)CC(=O)OCC,undefined,"floral, fruity, winey",flavor_db,0
8653,OCC1OC(O)C(O)C1OC1OCC(OC2OCC(O)C(O)C2O)C(O)C1O,OCC1OC(O)C(O)C1OC1OCC(OC2OCC(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,0
8654,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
8655,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3C(=CCC4C3(C)CCC3C(C)(C)C(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)CCC34C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3C(=CCC4C3(C)CCC3C(C)(C)C(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)CCC34C)C2C1,sweet,sweet-like,flavor_db,0
8656,CC(CCC(=O)O)C(=O)O,CC(CCC(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8657,CCC(C)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CCC(C)C(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
8658,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC2OC(CO)C(O)C(O)C2O)c1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC2OC(CO)C(O)C(O)C2O)c1O,sweet,sweet-like,flavor_db,0
8659,C=C1C(=O)OC2CC3(C)OC3CCC(C)=CC(OC(C)=O)C12,C=C1C(=O)OC2CC3(C)OC3CCC(C)=CC(OC(C)=O)C12,bitter,bitter,phytocompounds_db,0
8660,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,bitter,"Bitter, Bitterness",chemtastes_db,0
8661,OCC(O)C(O)C(O)C(O)COC1CC(O)C(O)C(CO)O1,OCC(O)C(O)C(O)C(O)COC1CC(O)C(O)C(CO)O1,sweet,sweet-like,flavor_db,0
8662,NC(C(=O)O)c1ccccc1,NC(C(=O)O)c1ccccc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8663,CCCCOc1ccc(NC(=O)N=O)cc1,CCCCOc1ccc(NC(=O)N=O)cc1,sweet,sweet-like,flavor_db,0
8664,NCCCCC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,NCCCCC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
8665,OCC(O)C1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C1O,OCC(O)C1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
8666,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
8667,CC1OC(OC2C(C)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(C)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
8668,CC1OC(OC2C(c3c(O)cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c3O)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(c3c(O)cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
8669,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
8670,O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8671,NC(=O)CCC(NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(=O)CCC(NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8672,CCC(C(=O)O)C(=O)O,CCC(C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8673,OCC1OC(OC2(O)C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2(O)C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
8674,C(=CC1OCCO1)c1ccccc1,C(=CC1OCCO1)c1ccccc1,undefined,"soft, warm, allspice, spicy, cinnamon",flavor_db,0
8675,CCCCCOC1CC(O)C(O)C(C)O1,CCCCCOC1CC(O)C(O)C(C)O1,sweet,sweet-like,flavor_db,0
8676,CCC(C)C([NH3+])C(=O)NC(Cc1ccccc1)C(=O)[O-],CCC(C)C([NH3+])C(=O)NC(Cc1ccccc1)C(=O)[O-],sweet,sweet,flavor_db,0
8677,CC1=CC(=O)C2C(C)CCC3C(C)C(=O)OC3C12,CC1=CC(=O)C2C(C)CCC3C(C)C(=O)OC3C12,bitter,bitter,phytocompounds_db,0
8678,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CCCCN)C(=O)NC(CC(N)=O)C(=O)O,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CCCCN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
8679,CC(C)CC(N)C(=O)NC(C)C(=O)O,CC(C)CC(N)C(=O)NC(C)C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db,0
8680,CC1OC(OCC2OC(c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
8681,Nc1nnnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1nnnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
8682,COC(=O)CCSC,COC(=O)CCSC,sweet,"sulfurous, garlic, onion, vegetable, tomato, sweet",flavor_db,0
8683,CCCCCC=CCCC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)OC,CCCCCC=CCCC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db,0
8684,CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)O,CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
8685,CC(C)CCCOc1ccc([N+](=O)[O-])cc1N,CC(C)CCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
8686,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OOP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OOP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
8687,CC(C)OCCOc1ccc([N+](=O)[O-])cc1N,CC(C)OCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,0
8688,OCC1(O)OC(COC2OCC(O)C(O)C2O)C(O)C1O,OCC1(O)OC(COC2OCC(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
8689,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,sweet,sweet-like,flavor_db,0
8690,NC(=O)CC(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(=O)CC(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
8691,Cc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,bitter,"Very bitter, Bitterness",chemtastes_db,0
8692,OCC(O)C(CO)OCOC1CC(O)C(O)C(CO)O1,OCC(O)C(CO)OCOC1CC(O)C(O)C(CO)O1,sweet,sweet-like,flavor_db,0
8693,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,sweet,"citrus, freesia, waxy, fresh, sweet, woody",flavor_db,0
8694,CC(C)(O)CCC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,CC(C)(O)CCC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,bitter,bitter,phytocompounds_db,0
8695,O=[N+]([O-])c1cccc2ccccc12,O=[N+]([O-])c1cccc2ccccc12,bitter,"Bitter, Bitterness",chemtastes_db,0
8696,CC1OC(OC2C(C)OCC(O)C2O)C(O)CC1O,CC1OC(OC2C(C)OCC(O)C2O)C(O)CC1O,sweet,sweet-like,flavor_db,0
8697,NC(C(=O)O)C(CC(=O)O)C(=O)O,NC(C(=O)O)C(CC(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8698,OCC(O)C(O)C(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(O)CO,OCC(O)C(O)C(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(O)CO,sweet,sweet,flavor_db,0
8699,CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
8700,COC1OC(COCOCCOC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,COC1OC(COCOCCOC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
8701,OCCC(O)C(O)CCO,OCCC(O)C(O)CCO,sweet,sweet,flavor_db,0
8702,C=CC(O)CC=CCC,C=CC(O)CC=CCC,undefined,"herb, earthy, herbal, earth",flavor_db,0
8703,Nc1ncnc2c1ncn2C1(Br)OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1(Br)OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
8704,O[CH]CC(O)C(O)CO,O[CH]CC(O)C(O)CO,sweet,sweet-like,flavor_db,0
8705,CC(=O)c1cccc([N+](=O)[O-])c1O,CC(=O)c1cccc([N+](=O)[O-])c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
8706,CC(C)(C)OC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)OC(C)(C)C,sweet,sweet,flavor_db,0
8707,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)CC(C)(C)C5CCC43C)C2C1,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)CC(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
8708,COc1ccc(C2Cc3cc(OC)c(OC)c(O)c3C(=O)O2)cc1OC,COc1ccc(C2Cc3cc(OC)c(OC)c(O)c3C(=O)O2)cc1OC,sweet,sweet-like,flavor_db,0
8709,CC1OC2OC(C)(C)OC2C(O)C1O,CC1OC2OC(C)(C)OC2C(O)C1O,sweet,sweet,flavor_db,0
